"id","name","nick_name","wins","losses","draws","height","weight","reach","stance","dob","splm","str_acc","sapm","str_def","td_avg","td_avg_acc","td_def","sub_avg","kd_received_avg","td_attempts_received_avg","sub_att_received_avg","sub_def","total_fights","total_fight_time_sec","finish_rate","ctrl_avg","leg_landed_avg","body_landed_avg","kd","strikes_attempted","sub_att","career_td_acc","ko_tko_wins","sub_wins","ko_loss_rate","never_submitted","five_round_fights","five_round_wins","five_round_win_rate","five_round_decision_rate","ground_finish_rate","ground_landed_per_tko","sig_str_landed_per_sec","splm_std","badges"
"31123249b0bbf52e","Matt Brown","The Immortal","26","19","0","182.88","77.11","190.5","Orthodox","Jan 10, 1981","3.76","55","2.92","55","1.68","46","63","1.3","1.31","19.49","3.11","47.37","30","5494","50.0","583.51","16.05","50.78","11.0","1874.0","24.0","46.97","13","2","10.0","0","1","1","100.0","0.0","69.23","8.92","0.1891","28.37","KO Creamer,Kickin’ Pot Pie"
"749f572d1d3161fb","Khalil Rountree Jr.","","15","6","0","185.42","92.99","193.04","Southpaw","Feb 26, 1990","3.79","40","4.24","49","0.0","0","58","0.1","0.53","8.93","0.26","0.0","17","3426","41.18","49.65","34.94","39.4","14.0","1515.0","1.0","0.0","7","0","17.65","0","1","1","100.0","100.0","85.71","2.43","0.1792","17.51","KO Creamer,Kickin’ Pot Pie,Champ Rounds"
"036e96c1c12b8a59","Nick Fiore","","6","2","0","177.8","70.31","182.88","Orthodox","Dec 10, 1997","2.83","46","7.93","42","2.5","45","71","0.0","0.0","21.0","1.5","100.0","2","600","0.0","481.5","4.5","12.0","0.0","183.0","0.0","45.45","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1417","1.7",""
"baa9be02c3e3e038","Jose Daniel Medina","Chicho","11","5","0","182.88","83.91","187.96","Orthodox","May 17, 1991","2.18","36","5.25","47","0.45","33","31","0.0","1.76","15.82","1.76","100.0","2","512","0.0","126.56","21.09","19.34","0.0","107.0","0.0","50.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0957","0.79",""
"5f6038bcdb95e3e4","John Kolosci","","15","9","0","180.34","83.91","0.0","Orthodox","Nov 26, 1974","0.21","20","0.85","50","0.0","0","0","0.0","0.0","0.0","15.96","0.0","1","282","0.0","644.68","0.0","0.0","0.0","5.0","0.0","0.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0035","0.0",""
"8c169fbe1ac33637","Loik Radzhabov","The Tajik Tank","18","6","1","180.34","70.31","175.26","Orthodox","Sep 17, 1990","2.89","44","3.76","46","4.65","57","42","0.0","3.35","15.65","4.47","100.0","4","805","25.0","721.12","3.35","19.01","1.0","315.0","0.0","57.69","1","0","25.0","1","0","0","0.0","0.0","100.0","19.0","0.1739","17.26",""
"873626e5547b5235","Kyle Prepolec","Killshot","18","9","0","177.8","70.31","177.8","Southpaw","Aug 30, 1989","2.87","35","5.19","49","0.0","0","40","0.0","0.0","11.92","2.38","0.0","3","755","0.0","65.56","17.88","38.15","0.0","302.0","0.0","0.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.143","2.43",""
"4a01dc8376736ef5","John Lewis","","3","4","3","182.88","70.31","0.0","Southpaw","","0.0","0","4.0","66","0.0","0","0","0.0","32.14","32.14","0.0","0.0","2","28","50.0","6428.57","0.0","64.29","0.0","62.0","0.0","100.0","1","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.7143","46.15",""
"85d0fafb8b75d634","Juan Manuel Puig","Fenix","11","4","0","175.26","65.77","0.0","Orthodox","Apr 23, 1989","4.91","23","7.17","51","0.0","0","0","0.0","11.32","0.0","0.0","0.0","2","159","0.0","0.0","45.28","5.66","0.0","55.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0818","2.77",""
"81ca2c245b19b3c5","Melton Bowen","The Punisher","0","1","0","182.88","102.06","0.0","Orthodox","Jul 16, 1969","0.0","0","0.0","0","0.0","0","0","0.0","0.0","9.41","3.14","0.0","1","287","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0035","0.0",""
"7342fcc41a4817fa","Ansar Chalangov","","14","5","0","175.26","77.11","0.0","Orthodox","Oct 30, 1979","0.68","66","1.69","54","0.0","0","0","7.6","0.0","7.63","2.54","0.0","2","354","0.0","132.2","2.54","0.0","0.0","6.0","3.0","0.0","0","0","50.0","0","0","0","0.0","0.0","0.0","0.0","0.0113","0.13",""
"18968f97ad34f15c","Jeremy Stephens","Lil' Heathen","28","20","0","175.26","70.31","180.34","Orthodox","May 25, 1986","3.15","40","3.14","58","1.11","38","62","0.4","0.56","13.94","3.23","75.86","35","8072","22.86","478.21","34.01","24.75","18.0","3125.0","10.0","38.46","8","0","8.57","0","2","2","100.0","0.0","100.0","7.62","0.1581","12.12","KO Creamer,Kickin’ Pot Pie"
"030f08370fd1c2bb","Kerry Schall","Meat Truck","24","13","0","187.96","120.2","0.0","Orthodox","Aug 09, 1971","0.94","11","4.84","63","0.0","0","0","0.0","4.33","0.0","0.0","0.0","1","208","0.0","0.0","4.33","0.0","0.0","68.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0385","0.0",""
"93b62c5f2ba18e51","Gustavo Lopez","","12","6","1","165.1","61.23","170.18","Orthodox","Jun 27, 1989","2.48","40","3.87","57","1.74","41","31","0.7","2.28","21.65","2.28","100.0","4","790","25.0","217.59","17.09","27.34","0.0","266.0","2.0","41.67","0","1","25.0","1","0","0","0.0","0.0","0.0","0.0","0.1354","19.26",""
"4d5197f331c47290","Paige VanZant","12 Gauge","8","5","0","162.56","52.16","165.1","Orthodox","Mar 26, 1994","3.35","52","2.62","42","1.27","33","34","1.0","0.0","19.88","6.21","30.0","9","1449","44.44","1256.52","24.22","49.07","1.0","605.0","6.0","33.33","2","2","0.0","0","0","0","0.0","0.0","100.0","17.0","0.2174","30.44","Pie-thon,Doughmaker,Iron Chin"
"0f1efce7d2571d10","Nikolay Veretennikov","","13","6","0","185.42","77.11","187.96","Orthodox","Dec 22, 1989","3.01","55","3.43","46","0.55","18","62","0.0","0.0","16.88","2.11","100.0","3","853","0.0","170.93","10.55","48.53","0.0","216.0","0.0","25.0","0","0","33.33","1","0","0","0.0","0.0","0.0","0.0","0.1301","4.46",""
"d25b93992f285953","TJ O'Brien","The Spider","20","8","0","187.96","70.31","0.0","Orthodox","Jan 01, 1987","3.77","46","4.78","57","0.94","100","0","0.0","5.08","2.54","5.08","0.0","2","354","0.0","86.44","58.47","22.88","0.0","130.0","0.0","100.0","0","0","50.0","0","0","0","0.0","0.0","0.0","0.0","0.1695","0.42",""
"07f959e6596307bb","Carlos Vera","Pequeno","12","4","0","167.64","61.23","175.26","Orthodox","Nov 05, 1987","1.53","57","2.79","49","0.0","0","25","1.6","0.0","7.26","0.0","0.0","2","496","50.0","25.4","25.4","7.26","1.0","49.0","2.0","0.0","0","1","0.0","1","0","0","0.0","0.0","0.0","0.0","0.0565","1.25",""
"0e041d43a47d2e4b","Matt Lindland","The Law","22","9","0","182.88","83.91","187.96","Southpaw","May 17, 1970","2.62","50","1.56","52","3.01","48","60","1.3","1.07","6.08","1.79","60.0","12","2517","33.33","1660.55","20.74","14.3","0.0","554.0","9.0","50.0","3","1","16.67","0","0","0","0.0","0.0","100.0","17.0","0.1144","5.94","Russian Bear,Doughmaker"
"077e3ace32b72be9","CJ Vergara","","12","7","1","167.64","56.7","172.72","Orthodox","Jun 18, 1991","5.02","56","4.69","53","0.0","0","60","0.2","2.22","17.8","2.67","50.0","8","2023","12.5","286.95","26.25","66.73","0.0","729.0","1.0","0.0","1","0","12.5","0","0","0","0.0","0.0","100.0","49.0","0.2046","7.98","Bakers Dozen,Doughmaker"
"51b1e2fd9872005b","Mackens Semerzier","Da Menace","8","4","0","175.26","65.77","182.88","Orthodox","Nov 03, 1980","2.91","45","3.48","46","2.14","50","50","2.1","6.18","0.0","4.12","0.0","3","437","33.33","953.55","47.37","45.31","0.0","114.0","1.0","40.0","0","1","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1556","10.76",""
"a01a62132460a98d","Adam Fugitt","","10","5","0","185.42","77.11","195.58","Southpaw","Jan 12, 1989","4.59","46","4.54","51","1.83","25","50","0.0","3.76","3.76","0.94","0.0","5","957","20.0","329.15","30.09","67.71","0.0","406.0","0.0","25.0","1","0","40.0","0","0","0","0.0","0.0","100.0","6.0","0.1964","19.55",""
"55f80a8aeffcdb33","Dustin Pague","The Disciple","12","11","0","175.26","61.23","187.96","Orthodox","Aug 05, 1987","1.65","53","2.96","41","1.03","44","55","2.6","1.28","5.78","0.64","100.0","6","1401","16.67","505.57","15.42","11.56","0.0","179.0","10.0","44.44","0","1","33.33","1","0","0","0.0","0.0","0.0","0.0","0.0685","2.16",""
"706404da0775dcbc","Hugo Duarte","","6","3","0","182.88","108.86","0.0","Orthodox","Aug 09, 1968","0.0","0","0.0","0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","1","43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33.33","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0","0.0",""
"132f860d02953f4c","Goran Reljic","","15","8","0","190.5","92.99","205.74","Southpaw","Mar 20, 1984","1.69","37","2.69","59","1.69","50","33","1.1","0.82","7.4","4.11","100.0","4","1095","25.0","768.49","9.86","23.01","1.0","243.0","4.0","50.0","1","0","0.0","1","0","0","0.0","0.0","100.0","11.0","0.0822","2.83",""
"96428b9e9bd048ea","Luke Sanders","Cool Hand","13","5","0","167.64","61.23","170.18","Southpaw","Dec 12, 1985","6.61","52","4.37","50","0.71","30","72","0.2","1.31","14.37","3.27","20.0","8","1378","25.0","438.9","19.59","33.31","4.0","791.0","1.0","30.0","1","1","12.5","0","0","0","0.0","0.0","100.0","3.0","0.3019","11.28","Bakers Dozen,The Dogwalker"
"192520689012c7e4","Suman Mokhtarian","","8","5","0","172.72","65.77","182.88","Orthodox","Jun 13, 1992","2.21","43","6.85","48","0.0","0","0","0.0","2.07","0.0","0.0","0.0","2","434","0.0","130.65","24.88","22.81","0.0","88.0","0.0","0.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0876","2.18",""
"8c0580d4fff106c1","Kelvin Gastelum","","20","10","0","175.26","83.91","180.34","Southpaw","Oct 24, 1991","3.67","42","3.49","57","1.05","34","58","0.1","1.16","12.37","1.6","45.45","24","6185","20.83","398.56","29.1","30.99","9.0","2858.0","2.0","34.33","3","2","0.0","0","1","1","100.0","0.0","100.0","6.0","0.1945","6.28","Kickin’ Pot Pie"
"efaf544314bb5c2e","Ron Waterman","H20","16","6","2","187.96","127.01","0.0","Orthodox","Nov 23, 1965","0.84","50","1.37","42","4.19","69","50","2.8","1.13","0.0","1.13","100.0","4","799","25.0","1418.15","9.01","13.52","0.0","143.0","3.0","37.5","1","0","25.0","1","0","0","0.0","0.0","100.0","6.0","0.1164","3.71",""
"4417980b3e798abf","Reuben Duran","","11","7","1","170.18","61.23","180.34","Orthodox","Jul 02, 1983","3.19","49","2.61","50","0.98","23","25","0.7","2.81","7.48","3.74","100.0","4","962","25.0","886.9","23.39","43.04","0.0","300.0","2.0","23.08","0","1","25.0","1","0","0","0.0","0.0","0.0","0.0","0.1528","7.47",""
"b12fc8a41e82d3a2","Joby Sanchez","","11","4","0","167.64","61.23","172.72","Orthodox","Jun 24, 1991","3.22","36","2.82","63","0.95","71","51","0.4","0.7","18.31","1.41","50.0","5","1278","0.0","171.13","2.11","30.99","2.0","580.0","1.0","50.0","0","0","20.0","0","0","0","0.0","0.0","0.0","0.0","0.1479","4.73","Can’t Touch This"
"cd2c4d30c6e13b47","Marina Rodriguez","","17","6","2","167.64","52.16","165.1","Orthodox","Apr 29, 1987","4.51","46","3.01","55","0.27","50","61","0.3","0.0","16.31","0.97","100.0","15","3697","13.33","173.33","40.65","57.45","2.0","2084.0","4.0","42.86","2","0","13.33","1","2","2","100.0","100.0","100.0","6.0","0.2583","7.78","Locksmith,The Dogwalker,Champ Rounds"
"6888e31ce88f5b17","Steve Vigneault","Lionheart","12","6","0","177.8","83.91","0.0","Orthodox","Feb 14, 1978","2.19","28","5.75","44","0.0","0","100","0.0","0.0","0.0","6.98","0.0","1","129","0.0","90.7","27.91","6.98","0.0","13.0","0.0","0.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0465","0.0","Greasy"
"c4fe2e9a06ea5bcb","Ben Alloway","Blanco","18","8","0","180.34","77.11","193.04","Orthodox","Feb 19, 1981","1.28","49","1.9","59","0.62","50","26","0.0","0.0","15.77","2.1","50.0","3","856","33.33","121.96","5.26","8.41","1.0","63.0","0.0","50.0","1","0","0.0","0","0","0","0.0","0.0","100.0","5.0","0.0362","0.79",""
"e99eb0ef25885de5","Mitch Ramirez","","8","3","0","180.34","70.31","180.34","Orthodox","Nov 03, 1992","3.51","44","3.98","37","0.59","33","25","0.0","6.84","13.69","10.27","100.0","2","263","0.0","88.97","78.71","44.49","0.0","159.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.2548","25.83",""
"9b74de674c355425","Paul Taylor","Relentless","11","6","1","182.88","70.31","182.88","Orthodox","Dec 15, 1979","4.44","47","4.47","55","0.27","25","56","0.5","0.0","19.7","0.82","50.0","9","2193","22.22","361.15","55.81","29.55","4.0","1033.0","4.0","25.0","2","0","0.0","0","0","0","0.0","0.0","100.0","2.0","0.2257","36.79","Iron Chin"
"65adf3856c4d9256","Jafel Filho","Pastor","16","4","0","170.18","56.7","172.72","Orthodox","May 05, 1993","1.92","41","1.63","47","2.45","42","66","2.1","0.86","12.06","2.58","33.33","4","1045","50.0","590.81","7.75","16.36","0.0","156.0","6.0","50.0","0","2","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0622","1.62",""
"4f140403000158b5","Herbert Burns","The Blaze","11","6","0","175.26","65.77","185.42","Orthodox","Feb 02, 1988","1.86","36","5.17","41","2.94","34","66","1.8","4.51","4.51","0.0","0.0","6","798","33.33","579.7","10.15","27.07","1.0","197.0","4.0","34.78","1","1","66.67","1","0","0","0.0","0.0","0.0","0.0","0.089","9.75",""
"ef5dcb10d2bd4b0f","Bogdan Guskov","Czarevitch","18","3","0","190.5","92.99","193.04","Orthodox","Sep 12, 1992","4.17","55","3.3","45","0.0","0","57","1.1","0.81","5.67","1.62","50.0","5","1111","80.0","101.26","4.86","5.67","3.0","216.0","2.0","0.0","3","1","0.0","0","0","0","0.0","0.0","66.67","8.67","0.1071","4.22",""
"70fa1c64a2c439ef","Alen Amedovski","","8","4","0","177.8","83.91","187.96","Orthodox","Apr 06, 1988","0.99","30","3.85","46","0.0","0","0","0.0","4.38","7.31","1.46","0.0","4","616","0.0","18.99","7.31","2.92","0.0","66.0","0.0","0.0","0","0","50.0","0","0","0","0.0","0.0","0.0","0.0","0.0325","2.45",""
"dccb63727f2f5f74","Matt Frevola","The SteamRolla","11","5","1","175.26","70.31","180.34","Orthodox","Jun 11, 1990","3.37","40","3.69","57","2.39","39","36","1.0","2.96","10.14","2.11","100.0","11","2130","27.27","335.07","16.9","23.24","6.0","721.0","4.0","38.24","3","0","36.36","1","0","0","0.0","0.0","100.0","19.0","0.1394","4.94","KO Creamer,Russian Bear,Doughmaker"
"2961be02cfb0d2c1","Roman Mitichyan","","8","3","0","177.8","77.11","0.0","Orthodox","Sep 04, 1978","0.26","16","2.7","43","1.93","100","25","1.9","0.0","21.56","16.17","100.0","2","167","50.0","258.68","10.78","0.0","0.0","12.0","1.0","100.0","0","1","50.0","1","0","0","0.0","0.0","0.0","0.0","0.012","0.42",""
"8355922d564b152c","Nate Diaz","","22","13","0","182.88","77.11","193.04","Southpaw","Apr 16, 1985","4.57","45","3.77","52","1.05","30","41","1.3","1.2","13.09","1.34","100.0","27","6739","44.44","378.75","18.03","35.12","4.0","3464.0","26.0","26.47","2","10","7.41","1","3","3","100.0","0.0","50.0","9.0","0.2291","11.57","Pie-thon"
"a0e75f4a13eb73f1","Megan Anderson","","11","5","0","182.88","65.77","182.88","Orthodox","Feb 11, 1990","1.76","46","3.35","37","0.52","25","53","0.5","0.0","10.3","3.17","25.0","6","1136","50.0","173.5","0.79","11.88","1.0","110.0","1.0","25.0","2","1","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0449","1.45","Iron Chin"
"79325a3c1a5c3bf4","Andreas Michailidis","The Spartan","13","6","0","182.88","77.11","193.04","Orthodox","Jul 18, 1988","2.9","51","3.57","44","1.12","27","50","0.0","0.98","9.8","0.0","0.0","4","918","0.0","398.04","21.57","30.39","0.0","227.0","0.0","27.27","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.1275","4.42",""
"2e45d08b3f2f02c8","Malcolm Wellmaker","The Machine","10","0","0","177.8","61.23","180.34","Switch","Jun 04, 1994","7.2","62","4.8","60","0.0","0","100","0.0","0.0","3.26","0.0","0.0","2","276","100.0","29.35","19.57","42.39","2.0","51.0","0.0","0.0","2","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1123","3.26","Greasy"
"f53c1f4ceeed8c08","Dustin Ortiz","","19","8","0","165.1","56.7","165.1","Orthodox","Dec 25, 1988","2.94","44","2.17","56","3.01","36","52","0.1","0.5","19.18","3.78","86.67","14","3567","28.57","926.75","14.13","39.61","2.0","1149.0","1.0","36.08","4","0","0.0","0","0","0","0.0","0.0","100.0","25.25","0.1438","9.07","Doughmaker,Kickin’ Pot Pie"
"7c7332319c14094c","Marlon Vera","Chito","23","10","1","172.72","61.23","177.8","Switch","Dec 02, 1992","4.27","49","5.37","50","0.51","39","72","0.8","0.15","13.38","0.0","0.0","24","5921","45.83","278.16","52.14","44.69","12.0","2813.0","18.0","39.29","7","4","0.0","1","2","2","100.0","50.0","100.0","7.14","0.2334","8.34","KO Creamer,Pie-thon,Kickin’ Pot Pie,The Dogwalker,Champ Rounds"
"b60c980f79b87ce8","Bea Malecki","","4","1","0","175.26","61.23","187.96","Orthodox","Aug 23, 1991","6.84","46","6.96","62","0.0","0","78","1.1","1.26","17.67","0.0","0.0","3","713","33.33","344.6","20.2","64.38","0.0","400.0","2.0","0.0","0","1","33.33","1","0","0","0.0","0.0","0.0","0.0","0.2581","8.37",""
"19c591115a58982c","Viacheslav Borshchev","Slava Claus","8","6","1","180.34","70.31","175.26","Orthodox","Jan 08, 1992","5.22","54","4.73","57","0.0","0","42","0.1","0.85","21.66","3.4","50.0","9","2119","22.22","123.6","51.82","51.82","4.0","910.0","1.0","0.0","2","0","0.0","0","0","0","0.0","0.0","100.0","5.5","0.2289","11.15","KO Creamer,Bakers Dozen"
"32ba186f4b0e3267","Brian Ebersole","Bad Boy","51","18","1","182.88","77.11","185.42","Southpaw","Nov 27, 1980","2.32","49","2.14","56","1.7","23","61","0.1","0.76","4.56","5.32","100.0","8","2368","12.5","764.32","22.42","15.2","1.0","492.0","1.0","18.87","1","0","12.5","1","0","0","0.0","0.0","100.0","19.0","0.1018","2.76","Doughmaker"
"5713c1d2fac539ac","Cody East","The Freight Train","12","3","0","190.5","111.13","0.0","Orthodox","Jun 29, 1988","4.15","43","7.32","40","3.97","100","16","0.0","2.37","14.21","0.0","0.0","2","380","0.0","149.21","26.05","7.11","0.0","109.0","0.0","100.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.1237","2.14",""
"8c822811eedc11ad","Anton Zafir","The Professor","7","3","0","180.34","77.11","0.0","Orthodox","May 10, 1987","2.99","64","2.31","52","6.11","60","0","0.0","2.04","2.04","0.0","0.0","2","442","0.0","511.09","12.22","14.25","0.0","34.0","0.0","60.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0498","0.94",""
"98f6da59d765ec94","Charlie Brenneman","The Spaniard","19","8","0","177.8","70.31","177.8","Orthodox","Feb 09, 1981","1.52","56","1.55","46","4.23","42","72","0.0","2.56","4.7","5.98","71.43","11","2108","0.0","1345.73","11.1","22.2","0.0","228.0","0.0","42.11","0","0","36.36","0","0","0","0.0","0.0","0.0","0.0","0.0612","10.31","Russian Bear"
"775bad6d700d2302","David Roberts","","5","8","0","185.42","77.11","0.0","Orthodox","Nov 15, 1975","0.0","0","0.0","0","0.0","0","0","0.0","0.0","21.69","0.0","0.0","1","83","0.0","0.0","0.0","0.0","0.0","3.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0","0.0",""
"4a043165cf47cab2","Juancamilo Ronderos","100","4","2","0","160.02","56.7","162.56","Southpaw","Feb 17, 1995","2.18","30","2.18","63","2.72","33","0","0.0","0.0","0.0","10.88","0.0","2","331","0.0","222.96","13.6","5.44","0.0","39.0","0.0","33.33","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0363","2.24",""
"4a1329cc8eb0928a","Maximo Blanco","Maxi","12","8","1","172.72","65.77","180.34","Orthodox","Oct 16, 1983","4.11","44","3.19","66","1.85","36","63","0.3","1.01","7.59","2.02","50.0","9","1778","11.11","396.34","19.74","22.27","2.0","742.0","2.0","36.67","1","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1862","7.27",""
"0c25d0a5e8cdbf19","Lukasz Brzeski","The Bull","9","7","1","190.5","107.05","198.12","Orthodox","May 17, 1992","4.9","50","3.65","54","0.41","33","35","0.4","2.07","9.82","1.03","0.0","7","1742","0.0","37.2","35.13","43.4","0.0","562.0","0.0","0.0","0","0","42.86","0","0","0","0.0","0.0","0.0","0.0","0.159","6.7","Bakers Dozen"
"8667caa0451d245b","Kennedy Nzechukwu","African Savage","14","6","0","195.58","107.05","210.82","Southpaw","Jun 13, 1992","5.33","46","4.89","51","0.55","45","80","0.2","1.04","22.45","1.04","0.0","14","2606","50.0","423.41","2.07","36.26","3.0","1209.0","2.0","45.45","6","1","14.29","0","0","0","0.0","0.0","83.33","6.17","0.2302","22.33","KO Creamer,Bakers Dozen,The Dogwalker"
"260bd4cef10b033f","Ihor Potieria","Duelist","20","8","0","190.5","83.91","190.5","Southpaw","May 29, 1996","4.44","50","4.96","50","0.73","18","66","0.0","1.07","4.82","1.07","50.0","8","1682","12.5","271.82","28.36","16.59","3.0","522.0","0.0","20.0","1","0","50.0","0","0","0","0.0","0.0","100.0","3.0","0.1522","5.34",""
"3033c1c080672475","Dakota Bush","","8","4","0","177.8","70.31","185.42","Orthodox","Jun 09, 1994","2.77","38","4.42","41","2.4","33","0","0.0","1.71","1.71","0.0","0.0","2","527","0.0","309.11","32.45","13.66","0.0","134.0","0.0","33.33","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0987","2.65",""
"c07efc18b231f170","Jordan Rinaldi","All Day","14","7","0","177.8","65.77","182.88","Orthodox","Sep 25, 1987","1.56","35","2.32","59","1.45","35","20","1.2","0.69","3.44","0.69","100.0","5","1307","20.0","661.06","21.35","7.57","0.0","230.0","4.0","35.71","0","1","20.0","1","0","0","0.0","0.0","0.0","0.0","0.062","1.47",""
"2f95a3c6d58b2aad","Iuri Alcantara","Marajo","35","10","0","175.26","61.23","180.34","Southpaw","Aug 04, 1980","2.72","45","2.79","49","1.44","62","60","0.8","0.0","15.65","0.23","0.0","18","3854","27.78","388.35","8.64","29.19","4.0","1029.0","10.0","62.96","3","2","5.56","0","0","0","0.0","0.0","100.0","5.67","0.1225","3.38",""
"eebc23626e38f5dc","Liana Jojua","She Wolf","8","5","0","162.56","56.7","157.48","Orthodox","Mar 22, 1995","2.42","30","5.32","54","1.71","66","50","1.3","0.0","1.98","0.99","100.0","4","909","25.0","282.18","1.98","14.85","0.0","282.0","3.0","66.67","0","1","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0935","2.73",""
"aceffa19749c4dc0","Zubaira Tukhugov","Warrior","20","6","1","172.72","70.31","172.72","Orthodox","Jan 15, 1991","3.17","39","3.07","63","2.13","39","100","0.0","0.0","2.81","0.7","100.0","9","2562","22.22","187.94","3.16","12.65","3.0","894.0","0.0","39.02","2","0","0.0","1","0","0","0.0","0.0","100.0","9.0","0.1393","3.73","Greasy,Can’t Touch This,Iron Chin,Locksmith"
"5c126c6aac3ef364","Poliana Botelho","","8","5","0","172.72","56.7","170.18","Orthodox","Dec 15, 1988","2.9","58","2.8","54","0.85","57","76","0.0","0.0","12.89","0.99","0.0","7","1816","14.29","411.34","18.34","31.22","1.0","348.0","0.0","57.14","1","0","0.0","0","0","0","0.0","0.0","100.0","6.0","0.1123","5.04","Iron Chin"
"1ffc38f67785797b","Lowell Anderson","","0","1","0","167.64","72.57","0.0","Orthodox","","0.0","0","0.0","0","0.0","0","0","0.0","0.0","69.23","0.0","0.0","1","13","0.0","207.69","0.0","207.69","0.0","33.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.6923","0.0",""
"e7bba7ce4d6c7b07","Casey Kenney","","16","4","1","170.18","61.23","172.72","Southpaw","Mar 20, 1991","4.85","42","4.67","58","1.09","35","61","0.4","0.0","21.29","0.0","0.0","8","2283","12.5","337.84","44.15","55.19","0.0","1184.0","2.0","36.84","0","1","0.0","1","0","0","0.0","0.0","0.0","0.0","0.2348","6.13","Bakers Dozen,Iron Chin,The Dogwalker"
"af9efbfd63d39734","Chelsea Chandler","","6","4","0","172.72","61.23","172.72","Southpaw","Nov 23, 1990","3.55","45","4.44","40","0.87","60","28","0.0","0.69","4.82","0.0","0.0","5","1306","20.0","591.27","4.13","34.46","0.0","408.0","0.0","60.0","1","0","20.0","1","0","0","0.0","0.0","100.0","21.0","0.1409","3.26","Doughmaker"
"6ded9184b2284645","Willie Gates","","12","7","0","172.72","56.7","182.88","Orthodox","Jan 21, 1987","1.8","38","4.28","38","0.0","0","67","0.4","0.0","34.52","3.7","33.33","4","730","25.0","493.15","9.86","28.36","2.0","172.0","1.0","0.0","1","0","25.0","0","0","0","0.0","0.0","100.0","10.0","0.0918","3.25",""
"803bebcfb6d6f506","Alex Gorgees","Hitman","6","1","0","187.96","70.31","187.96","Switch","Aug 11, 1995","0.67","32","2.27","38","0.0","0","54","0.0","0.0","33.0","0.0","0.0","1","300","0.0","0.0","6.0","9.0","0.0","31.0","0.0","0.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.0333","0.0",""
"b959e8c7fd8390d2","Kyle Kingsbury","Kingsbu","11","6","0","193.04","92.99","200.66","Orthodox","Mar 22, 1982","2.97","40","3.81","51","2.64","41","52","0.0","0.4","20.14","2.01","80.0","9","2234","11.11","523.72","39.88","27.39","1.0","744.0","0.0","41.86","1","0","11.11","0","0","0","0.0","0.0","100.0","2.0","0.1361","7.95","Russian Bear"
"8e5bfd4e82352340","Pablo Garza","The Scarecrow","12","4","0","185.42","65.77","185.42","Orthodox","Sep 16, 1983","3.37","44","2.7","50","0.94","25","15","1.3","0.74","8.11","2.21","33.33","6","1221","33.33","398.03","21.38","30.96","1.0","359.0","3.0","25.0","1","1","0.0","0","0","0","0.0","0.0","100.0","1.0","0.1286","4.95",""
"8d11d9c13e2ccdf7","Muhammad Naimov","Hillman","13","3","0","175.26","65.77","177.8","Orthodox","Aug 07, 1994","2.61","40","3.45","45","1.69","36","67","0.2","0.0","24.79","0.75","0.0","6","1198","33.33","810.6","21.04","24.04","1.0","384.0","1.0","42.86","2","0","0.0","0","0","0","0.0","0.0","50.0","2.5","0.1311","7.3","Iron Chin"
"d23ccf4a6c221284","Karlos Vemola","","17","5","0","182.88","83.91","190.5","Orthodox","Jul 03, 1985","1.67","44","2.13","37","1.93","25","31","1.7","0.0","12.4","6.98","22.22","6","1161","33.33","565.89","7.75","11.63","0.0","206.0","6.0","25.93","1","1","0.0","0","0","0","0.0","0.0","100.0","14.0","0.0784","4.78","Iron Chin"
